id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1062432355880504457,Casa Leni,554706160,Elke,,Drongen,51.04071,3.66893,Entire home/apt,169,1,69,2025-06-01,4.07,1,259,28,
1064233896260916809,Cozy Ghent Studio for 4 Guests,554157059,Eduard,,Binnenstad,51.0488333,3.7209557,Entire home/apt,53,1,108,2025-06-21,6.21,2,158,77,
1064601424337832815,Agelandkaai (.be) Gratis Parking,1203507,Jurgen,,Macharius - Heirnis,51.0566756,3.7379697,Entire home/apt,213,5,0,,,3,176,0,
1066560734683237973,Stijlvol huis in de groene long van Gent,92023195,Leen,,Drongen,51.05733,3.65184,Entire home/apt,133,2,36,2025-06-18,2.73,1,102,34,
1069592839937358410,Privéslaapkamer en badkamer in Gent.,194919090,Hanne,,Brugse Poort - Rooigem,51.05944,3.69869,Private room,75,2,12,2025-05-04,0.70,1,2,7,
1070267658820345553,Room for 2 in the heart of Gent,21336015,Andre,,Binnenstad,51.0569,3.73098,Private room,75,2,26,2025-06-22,1.66,1,76,21,
1070992853311349431,Cosy apartment in Gent,557065167,Ali,,Muide - Meulestede - Afrikalaan,51.07912,3.72898,Entire home/apt,132,2,4,2024-05-20,0.23,1,85,0,
1071840517462178522,Cozy appartment in the centre,28561745,Paulien,,Dampoort,51.04948,3.7452,Entire home/apt,,2,4,2024-02-25,0.24,1,0,0,
1071842269041715682,urban haven retreat,452518603,Markjoli,,Elisabethbegijnhof - Papegaai,51.049932,3.712224,Entire home/apt,85,2,2,2025-06-21,2,1,164,2,
1072453315346258534,House in Ghent,23590311,Pascal,,Elisabethbegijnhof - Papegaai,51.05372990000002,3.71629404232789,Entire home/apt,116,2,59,2025-06-24,3.59,1,260,38,
1076836813406330373,Privékamer in gezellig huis met gedeelde badkamer,64189072,Lobke,,Ledeberg,51.03774,3.74876,Private room,53,2,9,2025-06-22,2.97,2,146,9,
1076851341514748156,Ruime kamer met privédouche,64189072,Lobke,,Oud Gentbrugge,51.03899,3.75056,Private room,51,1,19,2025-03-22,1.36,2,141,8,
1079710136457547710,Appartement met prachtig zicht!,104632070,Glenn,,Elisabethbegijnhof - Papegaai,51.048811833254994,3.7196069955825806,Entire home/apt,99,2,68,2025-06-22,4.43,2,220,57,
1081057515995982484,Gezellige rijwoning in een rustige straat,3845880,Wouter,,Gentbrugge,51.0334,3.76359,Private room,70,4,1,2024-05-12,0.07,1,269,0,
1081801991934622136,Huswell - Luxurious apartment near the city-centre,472694401,Jean-Paul,,Stationsbuurt Zuid,51.0296,3.71684,Entire home/apt,194,2,13,2025-05-17,0.79,34,292,9,
1081836661527372961,Huswell - Bright apartment with terrace in heart o,472694401,Jean-Paul,,Binnenstad,51.0490472,3.727146799999999,Entire home/apt,121,2,14,2025-04-17,0.86,34,250,9,
1081850472511605432,Huswell - Posh apartment with city view,472694401,Jean-Paul,,Binnenstad,51.0490472,3.727146799999999,Entire home/apt,110,2,24,2025-05-26,1.48,34,274,18,
1082008971613435397,Huswell - Romantic getaway with terrace in Ghent,472694401,Jean-Paul,,Binnenstad,51.04905,3.72715,Entire home/apt,131,2,11,2025-05-05,0.79,34,317,9,
1082707928601351734,Unieke loft dicht bij Gent,152299817,Kristof,,Drongen,51.05899580000001,3.6387456,Entire home/apt,115,2,47,2025-06-16,3.07,2,110,34,
1083141574608230205,One Bedroom Suite in the heart of the city,232120143,Caroline,,Binnenstad,51.05235,3.72219,Entire home/apt,153,1,0,,,3,220,0,
1083150600800998768,Maison d'Arnaud,20402939,Arnaud,,Stationsbuurt Zuid,51.0281375,3.7219708,Private room,74,5,25,2025-05-25,1.59,3,144,18,
1083164824066367678,Beautiful Suite in the center of the city,232120143,Caroline,,Binnenstad,51.05278,3.7237,Entire home/apt,162,1,1,2024-07-07,0.08,3,212,1,
1083167486484596353,Suite with terrace in city center,232120143,Caroline,,Binnenstad,51.05255,3.72219,Entire home/apt,170,1,1,2024-02-25,0.06,3,220,0,
1085422677045113281,Rustgevende uitvalsbasis hartje Gent,282724798,Bram,,Elisabethbegijnhof - Papegaai,51.0525508223656,3.718431182205677,Private room,62,1,46,2025-06-18,2.83,1,58,32,
1085980850722397027,RAW lodge,87971643,,,Muide - Meulestede - Afrikalaan,51.062382000595235,3.736433833837509,Private room,120,1,62,2025-06-22,4.51,1,350,51,
1088324466072194691,Luxe appartement met gezellige tuin!,561035162,Olivier Stephan,,Stationsbuurt Noord,51.0343,3.71489,Entire home/apt,186,1,24,2025-04-21,1.45,3,42,16,
1089075501481203533,Charming deteched house 15 min from city center,24501376,Orsi,,Gentbrugge,51.03111141349661,3.7634275997749596,Entire home/apt,135,1,0,,,1,269,0,
1090248791063989216,Zonnig nieuw gezinsappartement vlakbij Dampoort,4959838,Farah,,Macharius - Heirnis,51.05097,3.74243,Entire home/apt,209,2,13,2025-06-01,0.88,1,100,8,
1091033201322675221,Huswell - Beautiful apartment on top location in G,472694401,Jean-Paul,,Binnenstad,51.0581977,3.7208938,Entire home/apt,121,2,25,2025-06-15,1.59,34,338,19,
1091064700580257778,"De Wijngaard, a unique complete house for 6 people",9801533,Maarten,,Elisabethbegijnhof - Papegaai,51.048845,3.718331,Entire home/apt,365,1,43,2025-06-15,2.69,3,297,29,
1091240494665314722,Huswell - Apartment with large terrace in the city,472694401,Jean-Paul,,Binnenstad,51.0582,3.72089,Entire home/apt,171,2,37,2025-06-16,2.32,34,320,32,
1091911652437656562,Beautiful studio in Ghent,562157552,Hans,,Elisabethbegijnhof - Papegaai,51.04996,3.71788,Entire home/apt,79,2,92,2025-06-09,5.76,1,354,64,
1092484274738522113,"Cozy house near nature reserve, minutes from Ghent",341432764,Matthias,,Mariakerke,51.0677941,3.6682755,Entire home/apt,123,14,0,,,1,78,0,
1094101643309603739,Boutique studio Henri in centre,4434842,Simon & Robin,,Watersportbaan - Ekkergem,51.0480683,3.7074629,Entire home/apt,88,2,112,2025-06-22,7.23,2,105,85,
1094161864863114774,Dockside Loft,13829824,Francis,,Muide - Meulestede - Afrikalaan,51.07745896508379,3.728078082203865,Entire home/apt,102,7,8,2025-04-28,0.58,7,24,7,
1094858638998577845,Huswell - Pleasant apartment on top location in Gh,472694401,Jean-Paul,,Sluizeken - Tolhuis - Ham,51.05833,3.72044,Entire home/apt,186,2,26,2025-06-21,1.65,34,344,20,
1094909246749717626,Cosy room,506415400,Ahmed,,Dampoort,51.0568727,3.743902499999999,Private room,64,2,0,,,1,297,0,
1096253412266744686,Cosy house in Afsnee,18848516,Inge,,Sint Denijs Westrem,51.03041,3.66711,Entire home/apt,225,2,15,2025-06-01,0.98,1,147,10,
1096254462794274389,Luxury Leie View,500315063,Lauren,,Watersportbaan - Ekkergem,51.04213,3.71602,Entire home/apt,106,2,6,2024-10-31,0.38,3,6,4,
1096343187701598066,Stunning 2-BR Apt in Ghent,563195246,Sasha,,Binnenstad,51.05648,3.72118,Entire home/apt,133,1,91,2025-06-20,5.77,2,135,71,
1097000570972833867,Old Jarl,348056916,Katrien,,Sluizeken - Tolhuis - Ham,51.059797577213466,3.7305782907379115,Private room,64,2,29,2025-06-02,1.87,1,193,18,
1097080285752833524,Privé studio,139715560,Erick,,Oud Gentbrugge,51.04162,3.74439,Private room,64,1,1,2024-05-12,0.07,3,202,0,
1098318695946664237,Kamer in een studentenhuis,518123726,,,Brugse Poort - Rooigem,51.05677,3.70752,Private room,34,3,0,,,1,141,0,
1099269250287455721,"Ghent Belgium, big house with garden close to city",34181232,Stijn,,Gentbrugge,51.03571,3.76654,Entire home/apt,163,5,2,2025-04-12,0.18,1,92,2,
1099843055316173187,Flat 5 min from centrum of Gent,562087282,Anna,,Binnenstad,51.05901,3.7261,Entire home/apt,96,1,0,,,1,198,0,
1102027763442783792,FREE bikes + Sunny room near center,31354851,Elke,,Brugse Poort - Rooigem,51.05904,3.69201,Private room,53,3,43,2025-06-08,2.79,3,9,19,
1102097861094448418,Gezellige kamer met sauna in Gent,43012708,Giel,,Muide - Meulestede - Afrikalaan,51.08588,3.72706,Private room,65,1,58,2025-06-22,4.11,1,163,46,
1106233999402225352,Private room,99895578,Delphine,,Sint Denijs Westrem,51.027136239522,3.6696591175179103,Private room,,1,3,2025-02-28,0.38,1,0,3,
1111375518798560294,Huswell - Retro apartment with cozy city garden,472694401,Jean-Paul,,Sluizeken - Tolhuis - Ham,51.0625,3.72871,Entire home/apt,110,2,9,2025-02-17,0.66,34,145,5,
1111375657665761034,Huswell - Characterful apartment in central Ghent,472694401,Jean-Paul,,Sluizeken - Tolhuis - Ham,51.06246,3.72873,Entire home/apt,107,2,1,2024-07-30,0.09,34,102,1,
1111375799671362950,Huswell - Cozy retro apartment in Ghent,472694401,Jean-Paul,,Sluizeken - Tolhuis - Ham,51.0625,3.72872,Entire home/apt,107,2,6,2025-05-04,0.50,34,87,6,
1112184806029791194,The Tower,24224181,Soraya,,Macharius - Heirnis,51.05089,3.74244,Entire home/apt,168,3,26,2025-06-15,1.78,2,149,21,
1114451945379863390,Ruim en lichtrijk appartement centrum Gent,148429900,Jade,,Watersportbaan - Ekkergem,51.04353,3.71299,Entire home/apt,,3,39,2025-05-19,2.68,1,0,33,
1117100867273821933,Ons huisje,130247703,Liza,,Muide - Meulestede - Afrikalaan,51.0806086,3.7307147,Entire home/apt,106,5,4,2025-04-15,0.27,1,7,2,
1118039296876008083,Splendid  Duplex in Ghent's Heart,563195246,Sasha,,Binnenstad,51.05648,3.72118,Entire home/apt,133,1,81,2025-06-09,5.39,2,166,63,
1120346307789911006,La Maison Bleue - chambre DEUX,384806549,Ellen,,Elisabethbegijnhof - Papegaai,51.0532,3.71812,Private room,81,1,131,2025-06-19,9.38,3,32,115,
1121618673054294267,Duplex in vernieuwde apothekerswoning.,567064544,Ward,,Brugse Poort - Rooigem,51.0641309,3.6933966,Entire home/apt,,3,29,2024-12-30,1.99,1,0,15,
1121630604192127294,Tichelrei - TIKL,546283086,Pieter,,Sluizeken - Tolhuis - Ham,51.0622,3.72416,Entire home/apt,254,2,30,2025-06-15,2.20,1,341,26,
1123824405876152062,Q gastenverblijf,569698052,Quirijn,,Binnenstad,51.0559081,3.7277673,Entire home/apt,,5,14,2025-05-20,0.97,1,0,11,
1123849108196777894,Soul Avenue,348887597,Ludo En Liesbet,,Binnenstad,51.05159,3.73188,Entire home/apt,75,2,12,2024-09-01,1.01,4,21,12,
1125175845054699844,Stijlvolle rijhuis in Gent,11565685,Maria Cruz,,Macharius - Heirnis,51.04537831892951,3.741806442327884,Entire home/apt,220,6,2,2024-04-28,0.13,1,117,0,
1127476197551403099,Ark Shelter in nature near Ghent (12km),73075441,Mona,,Binnenstad,51.04553,3.72385,Entire home/apt,95,2,34,2025-06-22,2.58,1,328,32,
1129743470566130209,A cozy and neat bedroom.,571080164,Fatima,,Rabot  - Blaisantvest,51.0674068,3.7234805,Private room,,1,4,2024-07-28,0.27,1,0,2,
1129837803833372532,"Jungle in the city, penthouse",449669801,Donia,,Binnenstad,51.05733,3.72469,Entire home/apt,115,1,40,2025-06-09,3.17,1,105,39,
1130914079931391022,Art-deco woning Gent,8492343,Victor,,Ledeberg,51.03311,3.74103,Entire home/apt,418,2,9,2025-06-22,0.74,1,28,8,
1131053654649880022,2 slaapkamer flat nabij centrum + gratis fietsen,31354851,Elke,,Brugse Poort - Rooigem,51.06078,3.69216,Entire home/apt,150,3,8,2025-02-10,0.71,3,227,8,
1132330455776007489,A nice studio in Gent,571712648,Zeinab,,Stationsbuurt Zuid,51.02906,3.72625,Entire home/apt,75,1,0,,,1,267,0,
1133895042172451198,"Newly renovated studio, nearby center of Ghent",11139138,Benjamin,,Dampoort,51.0504,3.74845,Entire home/apt,62,2,23,2025-06-08,1.72,1,128,19,
1134591358431600703,2 BR waterfront w/ sundeck & parking Top location!,19100247,Petrus,,Binnenstad,51.0493477,3.7251963,Entire home/apt,250,2,39,2025-06-10,2.91,1,101,35,
1134619103506374162,Guest room in villa with pool near Ghent,109088542,Sophie,,Sint Denijs Westrem,51.01773499999999,3.6899366,Private room,58,2,8,2025-06-22,0.71,2,91,8,
1134657937752767040,Renovated villa+pool near Ghent,109088542,Sophie,,Sint Denijs Westrem,51.01757301665805,3.69002243068846,Entire home/apt,250,6,1,2024-08-17,0.10,2,48,1,
1137422529920503203,Family  Studio Duplex Ghent A302,462200322,Edward,,Stationsbuurt Noord,51.03673,3.73073,Entire home/apt,99,1,2,2024-10-06,0.20,7,252,2,
1137512158087524009,Edville Studio Ghent A201,462200322,Edward,,Stationsbuurt Noord,51.03671,3.73048,Entire home/apt,84,1,4,2024-08-14,0.28,7,180,1,
1137532117661105700,Edville Studio Ghent A102,462200322,Edward,,Binnenstad,51.03695,3.73115,Entire home/apt,84,1,3,2024-05-07,0.21,7,195,0,
1137583007938149448,Duplex with terrace Ghent A305,462200322,Edward,,Stationsbuurt Noord,51.03691,3.73011,Entire home/apt,99,1,4,2025-05-01,0.37,7,177,4,
1138221549400101805,Duplex studio with terrace A306,462200322,Edward,,Stationsbuurt Noord,51.03812,3.72941,Entire home/apt,99,1,3,2024-08-19,0.23,7,184,2,
1139111054198853613,Warme kamer in Gent,573312591,Sanne,,Sint Amandsberg,51.0674277,3.751285999999999,Private room,58,1,29,2025-05-18,2.06,1,6,23,
1139920748469906502,Private room with  double bed and private  shower,573492819,Sherif,,Brugse Poort - Rooigem,51.05906909999999,3.7026031,Private room,59,1,23,2025-06-08,2.40,1,203,23,
1142083710122514001,Bright room with kitchen near center,95076178,Ehsan,,Brugse Poort - Rooigem,51.05642,3.70305,Private room,52,2,40,2025-02-10,2.84,3,347,28,
1142089025375811826,Funky Basement,348887597,Ludo En Liesbet,,Binnenstad,51.05069,3.73277,Entire home/apt,95,2,15,2024-08-26,1.26,4,34,15,
1143323386128297659,Duplex studio Gent A301 (2-4p),462200322,Edward,,Binnenstad,51.03833,3.73007,Entire home/apt,99,1,2,2024-09-20,0.15,7,161,1,
1144769499884871963,Bel-étage home close to Ghent city center,71547093,Tim,,Oud Gentbrugge,51.04514,3.74825,Entire home/apt,105,3,0,,,1,313,0,
1145454008202680635,Gezellig appartement Gent,299301664,Camille,,Sluizeken - Tolhuis - Ham,51.06167,3.73274,Entire home/apt,86,7,0,,,1,269,0,
1146361789967271830,Modern Ghent Apartment: Garden View & Terrace,229193277,Matthias,,Stationsbuurt Noord,51.03997238242879,3.711585099999981,Entire home/apt,121,2,81,2025-06-09,5.93,2,238,69,
1147089723915088001,Ruim licht appartement Scaldis,515156225,Carl,,Binnenstad,51.05411,3.73015,Entire home/apt,81,24,1,2024-11-02,0.13,3,204,1,
1150536014876064050,Duplex studio Gent A304 (2p -4P),462200322,Edward,,Binnenstad,51.03761893753136,3.7308014650817967,Entire home/apt,99,1,12,2025-05-11,0.95,7,185,11,
1150659979810932154,"Studio, Koepoortkaai",3898703,Annelies,,Binnenstad,51.05233,3.73282,Entire home/apt,,7,5,2024-09-21,0.45,1,7,5,
1151214400743031438,Ruime kamer in kleurrijke woning,54744713,Lotte,,Dampoort,51.05292,3.74824,Private room,58,2,29,2025-06-22,2.12,1,152,23,
1151256841867576926,Charmant appartement in centrum Gent,231278489,Michiel,,Binnenstad,51.0470135,3.7218315,Entire home/apt,120,2,72,2025-06-20,6.07,1,98,72,
1152908326909497674,"Premium room, G/F, garden view, private bathroom",1857887,,,Binnenstad,51.0385375,3.72827,Private room,37,30,0,,,10,290,0,
1153088923668981097,Opera Boutique Rooms ~ Verdi,576732886,Tom,,Binnenstad,51.0498769,3.7219249,Entire home/apt,121,1,18,2025-06-13,1.48,4,150,18,
1153292324819812434,"Luxury room, 1/F, city view, private bathroom",1857887,,,Binnenstad,51.0385375,3.72827,Private room,48,60,0,,,10,364,0,
1153328520451268028,Casa Mellow,393872102,Thomas,,Wondelgem,51.08262,3.69924,Entire home/apt,100,1,16,2025-06-01,1.21,1,39,13,
1153561864137886276,Mia,576830855,Eva,,Binnenstad,51.0461256,3.7219097,Private room,149,1,0,,,2,275,0,
1153637338626270015,"Premium room, 1/F, garden view, private bathroom",1857887,,,Stationsbuurt Noord,51.03794,3.7278,Private room,54,30,0,,,10,264,0,
1153661627907822417,"Luxury room, GF, city view, private bathroom",1857887,,,Binnenstad,51.0385375,3.72827,Private room,58,30,1,2024-09-17,0.11,10,364,1,
1154984093178396180,Studio,577131662,Yuliya,,Sluizeken - Tolhuis - Ham,51.06532,3.72767,Private room,108,1,3,2025-05-18,0.51,3,363,3,
1155537834260193613,Attic in a 17th Century House (central),4551370,Vic,,Elisabethbegijnhof - Papegaai,51.05789192510123,3.7197575345635414,Private room,75,2,48,2025-06-22,3.58,1,47,46,
1156383333179554860,Chère Anna City Center New,544213636,Archyi,,Binnenstad,51.05461,3.73409,Entire home/apt,155,2,34,2025-05-20,2.58,5,31,31,
1156624708973282175,Driepersoonskamer met gedeelde badkamer,577131662,Yuliya,,Sluizeken - Tolhuis - Ham,51.06705,3.72996,Private room,150,1,3,2025-02-09,0.47,3,358,3,
1157736998581142350,Cozy apartment,533528098,Yaseen,,Stationsbuurt Noord,51.04106,3.70887,Entire home/apt,,2,3,2025-02-10,0.23,1,0,2,
1158787742863795186,Stijlvolle studio aan het water (+ fietsen),27677660,Bart,,Watersportbaan - Ekkergem,51.05564,3.70799,Entire home/apt,99,3,32,2025-05-04,2.61,1,28,31,
1158886407462667652,Gezellig appartement,77525517,Elke,,Moscou - Vogelhoek,51.026915456589855,3.7485607713460922,Entire home/apt,87,1,5,2025-06-08,0.53,1,96,5,
1160135942301097657,Dubbele kamer met gedeelde badkamer,577131662,Yuliya,,Sluizeken - Tolhuis - Ham,51.06677,3.7297,Private room,116,1,0,,,3,147,0,
1160883771829172494,De Kapiteinswoning,571128820,Mattis,,Muide - Meulestede - Afrikalaan,51.065800254337255,3.7360623478889465,Entire home/apt,87,1,64,2025-06-22,4.97,1,238,61,
1161470577034977815,Bright apartment on the top floor,10317375,Myrthe,,Dampoort,51.05229,3.74326,Entire home/apt,189,3,2,2025-06-09,0.35,1,14,2,
1162151146687341054,Appartement in Gent,27659701,Stefanie,,Stationsbuurt Noord,51.03874,3.72429,Entire home/apt,135,4,10,2024-08-09,0.85,1,68,10,
1162161409312530987,Private Room in Central Ghent,47699322,Toshoni,,Bloemekenswijk,51.06943,3.69496,Private room,63,2,36,2025-06-20,2.83,1,239,34,
1163616084966173999,Sfeervol appartement bij station,578670417,Ilse,,Stationsbuurt Noord,51.0397158,3.7164735,Entire home/apt,40,14,2,2025-01-12,0.18,1,97,2,
1164307878395843256,"Charming waterfront apartment, beautiful townhouse",22494031,Annelies,,Binnenstad,51.05299,3.72977,Entire home/apt,,5,8,2025-02-13,0.90,2,0,8,
1164991785999258080,Cosy central flat,95076178,Ehsan,,Brugse Poort - Rooigem,51.05857,3.70272,Entire home/apt,100,2,4,2025-02-02,0.33,3,97,4,
1165298684137855626,Cozy Private Suite,46669501,Nilesh,,Dampoort,51.05026,3.75324,Private room,66,1,24,2025-06-10,2.26,1,52,24,
1167105591327894295,Cosy appartement close to station and center!,92592281,Kelly,,Stationsbuurt Zuid,51.03277847109081,3.7156095116393972,Entire home/apt,98,2,17,2025-06-10,1.34,1,5,16,
1167286024239380639,"Premium room, 2/F, garden view, private bathroom",1857887,,,Stationsbuurt Noord,51.03826,3.72736,Private room,56,60,0,,,10,364,0,
1167458620094231734,Gezellige stadsrijwoning met zonnig terras,546687877,Jeroen,,Bloemekenswijk,51.07433,3.71362,Private room,87,1,12,2025-06-14,0.98,1,83,10,
1167511692059174576,"Comfort room, 3/F, garden view",1857887,,,Stationsbuurt Noord,51.03768,3.72804,Private room,49,30,0,,,10,175,0,
1168928145587407221,Gezellige bungalow naast parkbos,45545764,Stephanie,,Sint Denijs Westrem,51.01013,3.66816,Entire home/apt,,5,21,2025-06-19,1.96,1,0,21,
1169576678701046635,Ruime woning op de rand van Gent,311542883,Jannes,,Drongen,51.050622599052865,3.665380450262443,Entire home/apt,126,2,15,2025-05-03,1.27,1,227,15,
1170172411700742403,Volledige woning net buiten Gent,549643998,Elke,,Mariakerke,51.07349809999999,3.6745114,Entire home/apt,,2,2,2024-08-11,0.18,1,0,2,
1170852806921771863,"sleep-tied,
a kinky overnight in Ghent",5182924,,,Macharius - Heirnis,51.0448,3.73969,Entire home/apt,256,1,0,,,1,269,0,
1170915516338402508,Art House Napoleon,19687730,Zoia,,Watersportbaan - Ekkergem,51.05315,3.70191,Private room,132,1,8,2025-05-10,0.76,2,262,8,
1171157160109120956,3 Room Luxury Design Apartment with Airco,561035162,Olivier Stephan,,Stationsbuurt Noord,51.034851562832436,3.715354864418048,Entire home/apt,237,1,21,2025-06-09,1.76,3,51,21,
1171774251156730779,ruime kamer in rustige buurt,340317417,Stijn,,Oostakker,51.07872,3.76344,Private room,65,1,12,2025-06-01,1.08,1,269,12,
1172384970978697139,Woning in het centrum van Gent,43204885,Helena,,Elisabethbegijnhof - Papegaai,51.0519,3.71885,Entire home/apt,220,7,1,2024-08-01,0.09,2,51,1,
1172390111444585122,Bright 2 room design apartment,60198564,Alexander,,Elisabethbegijnhof - Papegaai,51.04943,3.71672,Entire home/apt,,3,1,2024-12-10,0.15,2,0,1,
1173210313314680719,Knus appartement centrum Gent,668684396,Greta,,Binnenstad,51.0509635,3.7274713,Entire home/apt,137,2,52,2025-06-15,4.17,1,321,50,
1174071927947493262,Opera Boutique Rooms ~ Figaro,576732886,Tom,,Binnenstad,51.049885,3.7219165,Entire home/apt,122,1,31,2025-06-03,2.62,4,160,31,
1174086791938176649,Opera Boutique Rooms ~ Carmen,576732886,Tom,,Binnenstad,51.049885,3.7219165,Entire home/apt,121,1,9,2025-01-05,0.80,4,145,9,
1174111803293996767,Opera Boutique Rooms ~ Puccini,576732886,Tom,,Binnenstad,51.0508,3.72283,Entire home/apt,121,1,12,2025-05-27,0.99,4,143,12,
